ship_to_state,vaccine_distribution_phase,order_number,order_date,supplier_name,manufacturer_name,expiration_date,batch_number
rs,fase19,350944,2021-05-06 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
rs,fase2,339758,2021-01-22 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-04-14 00:00:00,412072005
rs,fase20,351022,2021-05-07 00:00:00,PFIZER EXPORT B.V,PFIZER EXPORT B.V,,
rs,fase20,351229,,PFIZER EXPORT B.V,PFIZER EXPORT B.V,2021-09-30 00:00:00,EWO0195
rs,fase21,351469,2021-05-11 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
rs,fase22,351657,2021-05-13 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN Ê o,2022-04-30 00:00:00,210218
rs,fase3,339782,2021-01-23 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2021-12-31 00:00:00,
rs,fase4,340342,2021-01-29 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2021-11-17 00:00:00,210010
rs,fase4,340817,2021-02-05 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
rs,fase5,342821,2021-02-24 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,2021-06-22 00:00:00,
rs,fase5,342773,2021-02-23 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
rs,fase6,343595,2021-03-02 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,
rs,fase6,343595,2021-03-02 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,
rs,fase7,344262,2021-03-08 00:00:00,,FUNDAÇÃO BUTANTAN,,
rs,fase8,344880,,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN ”,2022-02-28 00:00:00,210075
rs,fase8,344880,,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN -,2022-02-28 00:00:00,210074
rs,fase9,345367,2021-03-19 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210086
rs,fase9,345367,2021-03-19 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
rs,fase9,345327,2021-03-19 00:00:00,FIDOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-08-20 00:00:00,
sc,fase1,339101,2021-01-17 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
sc,fase1,339101,2021-01-17 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
sc,fase10,346143,2021-03-24 00:00:00,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,ASTRAZENECA AB,2021-05-31 00:00:00,CTMAVSOS5
sc,fase10,346218,2021-03-24 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,
sc,fase11,346746,2021-03-31 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210131
sc,fase11,346738,2021-03-31 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ :,BIO-MANGUINHOS,2021-09-02 00:00:00,
sc,fase11,346738,2021-03-31 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ :,BIOMANGUNADo ——,2021-09-02 00:00:00,
sc,fase12,347419,2021-04-07 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN  Dt. Validade 31/03/2022 Lote 210136,,
sc,fase12,347445,2021-04-07 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,2021-09-06 00:00:00,213VCDO05W
sc,fase13,348323,2021-04-14 00:00:00,BIO-MANGUINHOS,BIO-MANGUINHOS,,
sc,fase13,348294,2021-04-14 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,
sc,fase14,349145,2021-04-21 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210148
sc,fase14,349149,2021-04-21 00:00:00,FIOCRUZ - FUNDAÇÃG OSWALDO CRUZ,BIO-MANGUINHOS,,213VCDO31W.
sc,fase15,349703,2021-04-28 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-27 00:00:00,213VCDO040
sc,fase16,350043,2021-04-30 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210150
sc,fase17,350097,2021-05-01 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-10-03 00:00:00,214VCDO57Z
sc,fase17,350125,2021-05-01 00:00:00,PFIZER EXPORT B.V,PFIZER MANUFACTURING BELGIUM NV,2021-08-31 00:00:00,EX2405
sc,fase18,350644,2021-05-05 00:00:00,ORGANIZACAO PANAMERICANA DA SAUDE NO BRASIL,ASTRAZENECA AB,2021-07-31 00:00:00,
sc,fase19,350943,,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-04-30 00:00:00,210211
sc,fase2,339709,2021-01-22 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-04-14 00:00:00,41207005
sc,fase20,351021,2021-05-07 00:00:00,PFIZER EXPORT B.V,PFIZER EXPORT B.V,2021-09-30 00:00:00,
sc,fase21,351471,2021-05-11 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN  l RS,2022-04-30 00:00:00,2102144
sc,fase21,351471,2021-05-11 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-10-11 00:00:00,214VCDO90Z
sc,fase22,351659,2021-05-13 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-04-30 00:00:00,
sc,fase3,339785,2021-01-23 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
sc,fase4,340345,2021-01-29 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2021-11-17 00:00:00,
sc,fase4,340815,2021-02-05 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2021-11-30 00:00:00,
sc,fase5,342770,2021-02-23 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210039
sc,fase5,342820,2021-02-24 00:00:00,"FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ """,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,2021-06-23 00:00:00,
sc,fase6,343594,2021-03-02 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,
sc,fase7,344263,2021-03-08 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,
sc,fase8,344881,2021-03-15 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
sc,fase9,345366,2021-03-19 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,210085
sc,fase9,345326,2021-03-19 00:00:00,FIDCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-08-20 00:00:00,
se,fase1,339095,2021-01-17 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2023-09-25 00:00:00,
se,fase1,339095,2021-01-17 00:00:00,FUNDAÇÃO BUTANTAN :,"FUNDAÇÃO BUTANTAN ,",2023-10-16 00:00:00,
se,fase1,339095,2021-01-17 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN .,2023-10-27 00:00:00,
se,fase1,339095,2021-01-17 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2023-10-27 00:00:00,
se,fase1,339095,2021-01-17 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2023-10-24 00:00:00,
se,fase10,346134,2021-03-24 00:00:00,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,ASTRAZENECA AB,2021-05-31 00:00:00,CTMAV505
se,fase10,346212,2021-03-24 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
se,fase11,346728,2021-03-31 00:00:00,F UNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210111
se,fase11,346721,2021-03-31 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-02 00:00:00,
se,fase12,347413,2021-04-07 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
se,fase12,347439,2021-04-07 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,,
se,fase13,348314,2021-04-14 00:00:00,BIO-MANGUINHOS,BIO-MANGUINHOS,,
se,fase13,348287,,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210142
se,fase14,349135,2021-04-21 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210148
se,fase14,349128,2021-04-21 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS Í,2021-09-19 00:00:00,213VCDO10VA
se,fase14,349128,2021-04-21 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-18 00:00:00,213VCDO22W
se,fase15,349725,2021-04-28 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210149
se,fase15,349696,,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-24 00:00:00,213VCD033Z
se,fase16,350032,2021-04-30 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210150
se,fase17,350118,2021-05-01 00:00:00,PFIZER EXPORT B.V,PFIZER MANUFACTURING BELGIUM NV,2021-08-31 00:00:00,EX2405
se,fase18,350635,2021-05-05 00:00:00,ORGAN IZACAO PANAMERICANA DA SAUDE NO BRASIL,ASTRAZENECA AB,,
se,fase19,350937,2021-05-06 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN  SE,2022-04-30 00:00:00,210210
se,fase2,339699,2021-01-22 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,,
se,fase20,351009,,PFIZER EXPORT B.V,"PFIZER MANUFACTURING BELGIUM NV ""  |",2021-08-31 00:00:00,EX2405
se,fase21,351484,2021-05-11 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN *,,
se,fase21,351484,2021-05-11 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO. CRUZ,BIO-MANGUINHOS,2021-10-16 00:00:00,214VCDO8SW i
se,fase22,351669,2021-05-13 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-04-30 00:00:00,210219
se,fase3,339795,2021-01-23 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
se,fase4,340344,2021-01-29 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
se,fase4,340840,2021-02-05 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
se,fase5,342780,2021-02-23 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210038
se,fase5,342813,,FIOCRUZ - F,FIOCRUZ - FU,,
se,fase6,343587,2021-03-02 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,
se,fase7,344274,2021-03-08 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210051
se,fase8,344889,2021-03-15 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210071
se,fase9,345357,,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
se,fase9,345320,2021-03-19 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS i,2021-08-20 00:00:00,
sp,fase10,346224,,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
sp,fase10,346224,,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
sp,fase10,346224,,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
sp,fase10,346224,,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
sp,fase10,346156,2021-03-24 00:00:00,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,ASTRAZENECA AB,2021-04-30 00:00:00,CTMAVSO1
sp,fase10,346156,2021-03-24 00:00:00,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,ASTRAZENECA AB,2021-05-31 00:00:00,CTMAV5S20
sp,fase10,346156,2021-03-24 00:00:00,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,ASTRAZENECA AB,2021-05-31 00:00:00,CTMAV506
sp,fase10,346156,2021-03-24 00:00:00,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,ASTRAZENECA AB,2021-05-31 00:00:00,CTMAV5SO5
sp,fase11,346741,2021-03-31 00:00:00,FUNDAÇÃO BUTANTAN :,FUNDAÇÃO BUTANTAN ' .,,
sp,fase11,346741,2021-03-31 00:00:00,FUNDAÇÃO BUTANTAN : | :,FUNDAÇÃO BUTANTAN s ' ê ” e,,
sp,fase11,346741,2021-03-31 00:00:00,FUNDAÇÃO BUTANTAN,"FUNDAÇÃO BUTANTAN c FSA ,",,
sp,fase11,346741,2021-03-31 00:00:00,FUNDAÇÃO BUTANTAN :,FUNDAÇÃO BUTANTAN  e - E F*,,
sp,fase11,346741,2021-03-31 00:00:00,"FUNDAÇÃO BUTANTAN * - ” "" End: CÂMARA FRIA - SP . Qt. Recolher: 147",FUNDAÇÃO BUTANTAN . S “A,,
sp,fase11,346741,2021-03-31 00:00:00,FUNDAÇÃO BUTANTAN »,"FUNDAÇÃO BUTANTAN ae ee T e =S mo a n  """,,
sp,fase11,346741,2021-03-31 00:00:00,FUNDAÇÃO BUTANTAN . o Ehnd.: GÂMARA FRIA”- SP | t. Recolher: 4.688,FUNDAÇÃO BUTANTAN . i B,,
sp,fase11,346741,2021-03-31 00:00:00,"FUNDAÇÃO BUTANTAN - o "" iE",FUNDAÇÃO BUTANTAN,,
sp,fase11,346735,2021-03-31 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-08-21 00:00:00,
sp,fase11,346735,2021-03-31 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-04 00:00:00,213VCDO02W
sp,fase11,346735,2021-03-31 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-03 00:00:00,213VCDO01W
sp,fase11,346735,2021-03-31 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-02 00:00:00,
sp,fase12,347451,2021-04-07 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,2021-09-06 00:00:00,213VCDO05W
sp,fase12,347451,2021-04-07 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,2021-09-07 00:00:00,
sp,fase12,347451,2021-04-07 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ -.FUNDAÇÃO OSWALDO CRUZ,2021-09-10 00:00:00,213VCDO09W
sp,fase12,347451,2021-04-07 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,2021-09-08 00:00:00,
sp,fase12,347451,2021-04-07 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,2021-09-10 00:00:00,213VCDO08W
sp,fase12,347451,2021-04-07 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ  ',,213VCDO07W
sp,fase12,347452,2021-04-07 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210133
sp,fase12,347452,2021-04-07 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210135
sp,fase12,347452,2021-04-07 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210135
sp,fase12,347452,2021-04-07 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210139
sp,fase12,347452,2021-04-07 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210136
sp,fase12,347452,2021-04-07 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210137
sp,fase12,347452,2021-04-07 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210136
sp,fase13,348321,2021-04-14 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,2021-09-10 00:00:00,213VCDO09W
sp,fase13,348321,2021-04-14 00:00:00,BIO-MANGUINHOS,BIO-MANGUINHOS,2021-09-11 00:00:00,213VCDO10W
sp,fase13,348321,2021-04-14 00:00:00,BIO-MANGUINHOS,BIO-MANGUINHOS,2021-09-11 00:00:00,213VCDO1IW
sp,fase13,348321,2021-04-14 00:00:00,BIO-MANGUINHOS,BIO-MANGUINHOS,2021-09-12 00:00:00,
sp,fase13,348321,2021-04-14 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-12 00:00:00,213VCDO012Z
sp,fase13,348321,2021-04-14 00:00:00,BIO-MANGUINHOS,BIO-MANGUINHOS,,213VCDO13W
sp,fase13,348321,2021-04-14 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,,213VCDO29W
sp,fase13,348321,2021-04-14 00:00:00,BIO-MANGUINHOS,BIO-MANGUINHOS,2021-09-14 00:00:00,213VCDO16W
sp,fase13,348321,2021-04-14 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-19 00:00:00,213VCDO17W
sp,fase13,348321,2021-04-14 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-15 00:00:00,213VCDO018Z
sp,fase13,348321,2021-04-14 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,,213VCDO19W
sp,fase13,348321,2021-04-14 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,,
sp,fase13,348321,2021-04-14 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,,
sp,fase13,348321,2021-04-14 00:00:00,BIO-MANGUINHOS,BIO-MANGUINHOS,,
sp,fase13,348292,2021-04-14 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210145
sp,fase14,349142,2021-04-21 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
sp,fase14,349144,2021-04-21 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-19 00:00:00,213VCDO10VA
sp,fase14,349144,2021-04-21 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-20 00:00:00,213VCDO26W
sp,fase14,349144,2021-04-21 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-19 00:00:00,213VCDO023W
sp,fase15,349730,2021-04-28 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
sp,fase15,349700,2021-04-28 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS .  .  214VCDO46W,,
sp,fase15,349700,2021-04-28 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,,
sp,fase15,349700,2021-04-28 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-29 00:00:00,214VCDO47W
sp,fase17,350095,2021-05-01 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-28 00:00:00,214VCDO45Z
sp,fase17,350095,2021-05-01 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-10-08 00:00:00,214VCDO071Z
sp,fase17,350095,2021-05-01 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-30 00:00:00,214VCDO51Z
sp,fase17,350095,2021-05-01 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-10-02 00:00:00,214VCDO52W
sp,fase17,350095,2021-05-01 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-10-02 00:00:00,214VCDO54Z
sp,fase17,350095,2021-05-01 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-10-03 00:00:00,214VCDO55W
sp,fase17,350095,2021-05-01 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-10-03 00:00:00,214VCDO057Z
sp,fase17,350095,2021-05-01 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-10-04 00:00:00,214VCDO59W
sp,fase17,350095,2021-05-01 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-10-04 00:00:00,214VCDO060Z
sp,fase17,350095,2021-05-01 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-10-05 00:00:00,214VCDO61Z
sp,fase17,350095,2021-05-01 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-10-05 00:00:00,214VCDO62W
sp,fase17,350095,2021-05-01 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-10-05 00:00:00,214VCDO63W
sp,fase17,350095,2021-05-01 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-10-06 00:00:00,214VCDO64Z
sp,fase17,350095,2021-05-01 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-10-06 00:00:00,214VCDO66W
sp,fase17,350095,2021-05-01 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-10-07 00:00:00,214VCDO68W
sp,fase17,350095,2021-05-01 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-10-08 00:00:00,214VCDO69W
sp,fase17,350095,2021-05-01 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-30 00:00:00,214VCDO50W
sp,fase17,350123,2021-05-01 00:00:00,PFIZER EXPORT B.V,PFIZER MANUFACTURING BELGIUM NV,2021-08-31 00:00:00,
sp,fase18,350641,2021-05-05 00:00:00,ORGANIZACAO PANAMERICANA DA SAUDE NO BRASIL,ASTRAZENECA AB,2021-07-31 00:00:00,ABX0529
sp,fase2,339800,2021-01-23 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-04-14 00:00:00,41207005
sp,fase2,339800,2021-01-23 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-04-13 00:00:00,41207004
sp,fase20,351014,2021-05-07 00:00:00,PFIZER EXPORT B.V,PFIZER EXPORT B.V,2021-09-30 00:00:00,EWO195
sp,fase20,351014,2021-05-07 00:00:00,PFIZER EXPORT B.V,PFIZER MANUFACTURING BELGIUM NV,,
sp,fase20,351228,,PFIZER EXPORT B.V,PFIZER EXPORT B.V,2021-09-30 00:00:00,EWO0195
sp,fase21,351506,,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-10-16 00:00:00,214VCDO86W
sp,fase21,351474,2021-05-11 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,,
sp,fase21,351474,2021-05-11 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,,
sp,fase21,351474,2021-05-11 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,,
sp,fase21,351474,2021-05-11 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,,
sp,fase21,351474,2021-05-11 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,,
sp,fase21,351474,2021-05-11 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,,
sp,fase21,351474,2021-05-11 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,,
sp,fase21,351474,2021-05-11 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,,
sp,fase21,351474,2021-05-11 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,,
sp,fase21,351474,2021-05-11 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,,
sp,fase21,351474,2021-05-11 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,,
sp,fase21,351474,2021-05-11 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,,
sp,fase21,351474,2021-05-11 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,,
